,mkt_id,output_own_price,output_own_cost,output_comp_price,output_own_profits,output_X,output_own_share,output_own_sales,day
4481,2290,7.07,6.01,7.13,17.5324,41.18,0.5441648,16.54,12
4482,2290,6.78,6.05,6.66,1.8688,41.9,0.5760878,2.56,13
4483,2290,6.78,5.93,6.66,2.473501,38.84,0.5099742,2.91,14
4484,2290,7.15,6.02,7.09,13.0289,44.06,0.5197031,11.53,15
4485,2290,7.15,5.96,7.09,11.5192,49.82,0.6221202,9.68,16
4486,2290,7.15,6.07,7.05,5.659199,52.88,0.3972183,5.24,17
4487,2290,7.15,6.05,7.05,4.664,54.68,0.4093326,4.24,18
4488,2290,7.15,6.02,7.05,2.6555,58.1,0.3703966,2.35,19
4489,2290,6.65,5.93,6.64,0.4320002,59.18,0.5512153,0.6,20
4490,2290,6.65,5.99,6.64,0.3432001,59.72,0.4854479,0.52,21
4491,2290,6.98,5.93,7.1,4.704001,60.08,0.5244415,4.48,22
4492,2290,6.98,6.03,7.1,4.303499,60.08,0.5756117,4.53,23
4493,2290,6.98,5.91,6.97,3.4347,62.06,0.5271463,3.21,24
4494,2290,6.98,6.03,6.97,3.676499,60.8,0.5613194,3.87,25
4495,2290,6.98,5.98,6.97,7.89,50.18,0.5362553,7.89,26
4496,2290,6.67,5.94,6.73,0.9636,48.56,0.5441447,1.32,27
4497,2290,6.67,5.9,6.73,1.0934,45.68,0.5044256,1.42,28
4498,2290,7.1,5.94,7.13,16.1124,43.52,0.4906216,13.89,29
4499,2290,7.1,5.92,7.13,18.0186,42.98,0.5157449,15.27,30
4500,2290,7.1,5.93,6.97,10.2843,50.54,0.513626,8.79,1
4501,2290,7.1,6.03,6.97,5.499798,53.42,0.5186171,5.14,2
4502,2290,7.1,5.98,6.97,7.683199,48.38,0.3549424,6.86,3
4503,2290,6.72,6.0,6.75,1.0656,46.04,0.4608946,1.48,4
4504,2290,6.72,6.04,6.75,2.080799,40.28,0.5622888,3.06,5
4505,2290,7.14,6.0,7.15,13.851,42.08,0.4748697,12.15,6
4506,2290,7.14,5.96,7.15,10.0064,48.02,0.5721803,8.48,7
4507,2290,7.14,6.03,7.1,8.369397,48.74,0.5040278,7.54,8
4508,2290,7.14,6.01,7.1,6.994698,50.9,0.433605,6.19,9
4509,2290,7.14,6.0,7.1,5.882399,51.8,0.3738879,5.16,10
4510,2290,6.62,5.9,6.78,0.8423997,49.1,0.5592908,1.17,11
4511,2290,6.62,6.03,6.78,1.705099,41.18,0.5470884,2.89,12
4512,2290,7.1,5.93,7.16,17.1288,44.42,0.5163956,14.64,13
4513,2290,7.1,5.92,7.16,17.6056,44.06,0.5392714,14.92,14
4514,2290,7.1,5.91,7.14,17.3859,42.8,0.4796329,14.61,15
4515,2290,7.1,5.98,7.14,14.0672,46.04,0.4985653,12.56,16
4516,2290,7.1,6.03,7.14,8.731197,52.52,0.6138618,8.16,17
4517,2290,6.73,6.01,6.75,0.4751999,56.3,0.5896944,0.66,18
4518,2290,6.73,6.03,6.75,0.3709999,57.2,0.5010576,0.53,19
4519,2290,7.17,6.07,7.13,9.316999,49.46,0.4606248,8.47,20
4520,2290,7.17,6.06,7.13,11.4552,48.02,0.6043476,10.32,21
4521,2290,7.17,5.95,7.06,11.346,49.28,0.4966157,9.3,22
4522,2290,7.17,5.94,7.06,3.1611,56.3,0.3167807,2.57,23
4523,2290,7.17,6.08,7.06,3.27,60.08,0.4412327,3.0,24
4524,2290,6.69,5.97,6.75,0.2520001,57.38,0.3801551,0.35,25
4525,2290,6.69,6.02,6.75,0.2077,58.28,0.4033322,0.31,26
4526,2290,7.13,6.07,7.09,5.384799,56.84,0.4993302,5.08,27
4527,2290,7.13,5.89,7.09,7.080401,52.52,0.4882799,5.71,28
4528,2290,7.13,5.91,7.15,9.052402,50.18,0.481838,7.42,29
4529,2290,7.13,5.98,7.15,6.946001,54.5,0.6032795,6.04,30
4530,2290,7.13,6.06,7.15,3.830601,56.84,0.423039,3.58,31
4531,2290,6.63,5.92,6.81,0.3053,62.24,0.6106877,0.43,1
4532,2290,6.63,5.91,6.81,0.1224,69.08,0.5989327,0.17,2
4533,2290,7.0,5.99,7.01,1.0302,71.42,0.4479324,1.02,3
4534,2290,7.0,6.03,7.01,1.5229,71.06,0.5188733,1.57,4
4535,2290,7.0,6.07,7.06,0.9671998,74.12,0.5708601,1.04,5
4536,2290,7.0,6.03,7.06,1.7848,65.3,0.5072325,1.84,6
4537,2290,7.0,5.97,7.06,1.3287,68.18,0.4181258,1.29,7
4538,2290,6.64,5.93,6.7,0.1207,68.18,0.4674174,0.17,8
4539,2290,6.64,5.93,6.7,0.1278,68.54,0.5556191,0.18,9
4540,2290,7.03,6.02,7.08,1.818,68.72,0.6174309,1.8,10
4541,2290,7.03,5.95,7.08,2.170801,65.48,0.4471841,2.01,11
4542,2290,7.03,6.08,7.13,2.080501,63.68,0.5216882,2.19,12
4543,2290,7.03,5.99,7.13,1.320801,68.72,0.4754471,1.27,13
4544,2290,7.03,6.07,7.13,1.296,72.32,0.5448667,1.35,14
4545,2290,6.67,5.95,6.72,0.108,71.42,0.592577,0.15,15
4546,2290,6.67,6.0,6.72,0.2077,63.68,0.6305792,0.31,16
4547,2290,7.06,6.05,7.02,1.5756,67.28,0.4490032,1.56,17
4548,2290,7.06,6.02,7.02,0.9568,74.48,0.5134257,0.92,18
4549,2290,7.06,5.99,6.98,0.4387001,76.1,0.3801154,0.41,19
4550,2290,7.06,6.02,6.98,1.6536,68.18,0.4571763,1.59,20
4551,2290,7.06,5.93,6.98,2.8363,65.66,0.5380856,2.51,21
4552,2290,6.75,6.03,6.72,0.1727999,64.58,0.5160944,0.24,22
4553,2290,6.75,5.98,6.72,0.1694,65.84,0.5608709,0.22,23
4554,2290,7.02,6.0,7.04,1.5606,70.52,0.5617622,1.53,24
4555,2290,7.02,6.05,7.04,0.8729998,76.46,0.5092305,0.9,25
4556,2290,7.02,6.06,6.99,0.4608,79.88,0.5772338,0.48,26
4557,2290,7.02,5.98,6.99,0.3744,81.5,0.4079434,0.36,27
4558,2290,7.02,5.96,6.99,0.5405999,79.7,0.4589151,0.51,28
4559,2290,6.84,6.12,6.66,0.0288,78.8,0.3627253,0.04,29
4560,2290,6.84,5.85,6.66,0.0396,80.6,0.4370129,0.04,30
4561,2290,6.97,5.96,6.95,0.9897998,74.66,0.4618163,0.98,1
4562,2290,6.97,5.98,6.95,1.3464,69.44,0.4101967,1.36,2
4563,2290,6.97,6.08,7.03,1.246,68.18,0.4212998,1.4,3
4564,2290,6.97,6.04,7.03,1.0881,73.04,0.5527571,1.17,4
4565,2290,6.97,6.06,7.03,0.5459999,74.48,0.3903408,0.6,5
4566,2290,6.7,5.99,6.71,0.0639,74.84,0.5072033,0.09,6
4567,2290,6.7,6.05,6.71,0.1494999,64.76,0.574344,0.23,7
4568,2290,7.1,6.06,7.06,3.2656,60.98,0.4665646,3.14,8
4569,2290,7.1,5.99,7.06,3.1191,61.7,0.4942873,2.81,9
4570,2290,7.1,6.02,7.08,3.2508,63.5,0.554407,3.01,10
4571,2290,7.1,5.98,7.08,3.696,61.7,0.5724816,3.3,11
4572,2290,7.1,5.97,7.08,5.198,58.46,0.5176889,4.6,12
4573,2290,6.67,5.95,6.72,0.3888002,58.28,0.4786257,0.54,13
4574,2290,6.67,6.0,6.72,0.1809,61.16,0.3907691,0.27,14
4575,2290,7.0,5.97,7.01,2.358701,63.68,0.5221052,2.29,15
4576,2290,7.0,6.01,7.01,1.287,69.98,0.4643626,1.3,16
4577,2290,7.0,5.99,6.98,1.0605,71.96,0.6836632,1.05,17
4578,2290,7.0,5.98,6.98,1.2852,72.5,0.5705272,1.26,18
4579,2290,7.0,6.05,6.98,0.6554999,74.66,0.4281766,0.69,19
4580,2290,6.63,5.92,6.71,0.0426,77.36,0.4785676,0.06,20
4581,2290,6.63,6.01,6.71,0.1116,70.7,0.6110102,0.18,21
4582,2290,7.05,6.04,7.0,1.0706,73.4,0.4885572,1.06,22
4583,2290,7.05,6.04,7.0,0.7575002,77.9,0.500111,0.75,23
4584,2290,7.05,5.88,6.99,0.5148,81.86,0.4582429,0.44,24
4585,2290,7.05,6.01,6.99,0.312,82.76,0.4264328,0.3,25
4586,2290,7.05,6.03,6.99,0.2244,82.22,0.3564531,0.22,26
4587,2290,6.65,5.94,6.69,0.0497,75.02,0.4389312,0.07,27
4588,2290,6.65,6.02,6.69,0.1449,68.18,0.587555,0.23,28
4589,2290,7.01,5.98,7.02,3.1415,63.86,0.4970625,3.05,29
4590,2290,7.01,6.02,7.02,1.1385,69.62,0.4756129,1.15,30
4591,2290,7.01,6.03,6.96,2.6166,64.4,0.5495039,2.67,31
4592,2290,7.01,6.01,6.96,1.57,66.02,0.4419525,1.57,1
4593,2290,7.01,6.01,6.96,2.35,63.32,0.4986044,2.35,2
4594,2290,6.64,5.92,6.77,0.1944,62.42,0.5950881,0.27,3
4595,2290,6.64,6.01,6.77,0.1070999,67.82,0.525233,0.17,4
4596,2290,7.06,6.05,6.97,1.3433,68.9,0.4361874,1.33,5
4597,2290,7.06,5.98,6.97,2.8404,64.22,0.5650359,2.63,6
4598,2290,7.06,5.98,6.98,2.4516,63.14,0.507113,2.27,7
4599,2290,7.06,6.06,6.98,2.12,67.46,0.5289171,2.12,8
4600,2290,7.06,6.01,6.98,1.0185,73.04,0.4757188,0.97,9
4601,2290,6.78,6.07,6.77,0.1633,66.92,0.5296077,0.23,10
4602,2290,6.78,6.0,6.77,0.0858,69.62,0.3941179,0.11,11
4603,2290,6.97,5.94,6.96,2.647099,62.6,0.6239629,2.57,12
4604,2290,6.97,6.0,6.96,3.268899,59.9,0.4339999,3.37,13
4605,2290,6.97,6.08,7.06,2.5009,62.6,0.4951639,2.81,14
4606,2290,6.97,5.97,7.06,3.68,59.0,0.5597627,3.68,15
4607,2290,6.97,6.0,7.06,2.454099,63.32,0.5798333,2.53,16
4608,2290,6.62,5.9,6.67,0.2231999,63.14,0.4628385,0.31,17
4609,2290,6.62,5.96,6.67,0.099,72.68,0.6051849,0.15,18
4610,2290,7.08,6.06,7.01,1.632,67.46,0.435706,1.6,19
4611,2290,7.08,5.98,7.01,3.124,61.88,0.5593657,2.84,20
4612,2290,7.08,6.08,7.09,3.4,58.64,0.4598538,3.4,21
4613,2290,7.08,5.97,7.09,4.107,57.74,0.4220419,3.7,22
4614,2290,7.08,5.96,7.09,2.9904,60.08,0.4154986,2.67,23
4615,2290,6.77,6.06,6.79,0.1349,66.56,0.6286974,0.19,24
4616,2290,6.77,5.94,6.79,0.166,65.84,0.594694,0.2,25
4617,2290,7.02,6.01,6.95,1.1312,67.64,0.3459849,1.12,26
4618,2290,7.02,6.03,6.95,0.7919998,69.98,0.4346019,0.8,27
4619,2290,7.02,5.97,6.99,1.575,70.7,0.4781773,1.5,28
4620,2290,7.02,6.02,6.99,1.48,66.02,0.3840495,1.48,29
4621,2290,7.02,5.97,6.99,2.0475,67.82,0.5787165,1.95,30
4622,2290,6.7,5.98,6.79,0.072,70.88,0.540529,0.1,31
4623,2290,6.7,6.05,6.79,0.1429999,67.64,0.7152244,0.22,1
4624,2290,6.99,5.94,7.02,4.640999,59.18,0.4968259,4.42,2
4625,2290,6.99,6.11,7.02,3.537599,60.08,0.5966554,4.02,3
4626,2290,6.99,5.98,7.01,3.312799,63.5,0.5083157,3.28,4
4627,2290,6.99,6.02,7.01,3.889699,56.3,0.538181,4.01,5
4628,2290,6.99,5.96,7.01,5.232399,53.24,0.3938272,5.08,6
4629,2290,6.73,6.02,6.71,0.4615,54.68,0.5724174,0.65,7
4630,2290,6.73,5.98,6.71,0.765,49.46,0.4648382,1.02,8
4631,2290,7.02,5.95,7.01,6.901501,49.28,0.5748665,6.45,9
4632,2290,7.02,6.07,7.01,6.516999,53.96,0.522518,6.86,10
4633,2290,7.02,6.06,6.98,2.6976,56.84,0.4401398,2.81,11
4634,2290,7.02,6.0,6.98,4.3656,60.26,0.4975074,4.28,12
4635,2290,7.02,5.99,6.98,2.914901,62.24,0.5519264,2.83,13
4636,2290,6.75,6.04,6.72,0.0639,63.14,0.2774821,0.09,14
4637,2290,6.75,6.06,6.72,0.1794,64.76,0.6204606,0.26,15
4638,2290,7.0,5.97,7.02,2.636801,65.66,0.5245639,2.56,16
4639,2290,7.0,5.9,7.02,2.475,64.94,0.6691711,2.25,17
4640,2290,7.0,6.01,7.02,4.148099,60.44,0.5389895,4.19,18
4641,2290,7.0,6.12,7.02,4.479201,56.66,0.5148025,5.09,19
4642,2290,7.0,6.01,7.02,4.296599,54.86,0.5452891,4.34,20
4643,2290,6.71,5.99,6.71,0.3672001,57.56,0.504346,0.51,21
4644,2290,6.71,5.99,6.71,0.3168001,59.72,0.5278043,0.44,22
4645,2290,7.04,5.99,7.06,5.628001,56.12,0.472303,5.36,23
4646,2290,7.04,5.97,7.06,5.339301,55.4,0.48168,4.99,24
4647,2290,7.04,6.03,7.11,4.797499,55.22,0.4549042,4.75,25
4648,2290,7.04,5.96,7.11,3.7584,54.14,0.4622861,3.48,26
4649,2290,7.04,6.01,7.11,5.386899,57.74,0.6692255,5.23,27
4650,2290,6.76,6.04,6.8,0.2736001,56.3,0.4626181,0.38,28
4651,2290,6.76,5.9,6.8,0.301,56.66,0.5006404,0.35,29
4652,2290,7.05,5.99,6.99,6.275203,56.12,0.6077769,5.92,30
4653,2290,7.05,6.02,6.99,4.377501,57.2,0.4427525,4.25,1
4654,2290,7.05,5.97,7.03,7.592403,54.32,0.5636754,7.03,2
4655,2290,7.05,5.93,7.03,9.307203,49.1,0.4361444,8.31,3
4656,2290,7.05,5.95,7.03,11.132,46.58,0.4761116,10.12,4
4657,2290,6.67,5.94,6.75,1.314,47.12,0.538862,1.8,5
4658,2290,6.67,6.0,6.75,0.8509001,47.48,0.4788562,1.27,6
4659,2290,7.12,6.05,7.09,6.398598,48.38,0.3800586,5.98,7
4660,2290,7.12,5.99,7.09,9.944001,48.38,0.4904237,8.8,8
4661,2290,7.12,6.02,7.1,7.875999,49.46,0.4303602,7.16,9
4662,2290,7.12,5.96,7.1,11.8204,46.94,0.5250944,10.19,10
4663,2290,7.12,6.03,7.1,8.883497,49.28,0.4716611,8.15,11
4664,2290,6.69,5.97,6.65,0.4176002,51.8,0.434231,0.58,12
4665,2290,6.69,5.98,6.65,0.5041,55.22,0.539295,0.71,13
4666,2290,7.06,5.99,7.04,7.211801,55.04,0.5714134,6.74,14
4667,2290,7.06,5.97,7.04,6.223901,55.94,0.5626235,5.71,15
4668,2290,7.06,5.93,7.04,6.531401,52.7,0.4138875,5.78,16
4669,2290,7.06,5.98,7.04,7.667999,53.24,0.5614022,7.1,17
4670,2290,7.06,6.03,7.04,5.778299,54.86,0.4617823,5.61,18
4671,2290,6.73,6.01,6.63,0.5039998,51.98,0.4882824,0.7,19
4672,2290,6.73,6.03,6.63,0.3709999,53.42,0.3261811,0.53,20
4673,2290,7.04,5.98,7.09,6.487199,55.22,0.4957628,6.12,21
4674,2290,7.04,6.0,7.09,7.706399,54.32,0.716547,7.41,22
4675,2290,7.04,6.01,7.01,5.191199,55.22,0.4796051,5.04,23
4676,2290,7.04,6.06,7.01,5.243,54.14,0.4818306,5.35,24
4677,2290,7.04,5.92,7.01,9.0272,53.06,0.5547256,8.06,25
4678,2290,6.72,6.0,6.7,0.4175999,53.96,0.4344769,0.58,26
4679,2290,6.72,6.07,6.7,0.3509998,54.86,0.4750763,0.54,27
4680,2290,7.1,6.03,7.07,7.436498,51.08,0.5392153,6.95,28
4681,2290,7.1,6.01,7.07,12.5677,45.32,0.6038231,11.53,29
4682,2290,7.1,5.97,7.18,14.4527,41.72,0.529268,12.79,30
4683,2290,7.1,6.05,7.18,15.393,42.26,0.5282238,14.66,31
4684,2290,7.1,5.99,7.18,9.346201,45.14,0.4017346,8.42,1
4685,2290,6.67,5.95,6.78,0.8928003,48.56,0.4960524,1.24,2
4686,2290,6.67,6.02,6.78,1.157,46.58,0.5119849,1.78,3
4687,2290,7.2,6.08,7.1,11.3456,45.86,0.4615764,10.13,4
4688,2290,7.2,6.09,7.1,10.4118,43.52,0.4437315,9.38,5
4689,2290,7.2,6.05,7.17,14.766,40.64,0.435534,12.84,6
4690,2290,7.2,5.91,7.17,22.3041,41.18,0.5914969,17.29,7
4691,2290,7.2,6.09,7.17,17.29379,40.46,0.4864664,15.58,8
4692,2290,6.66,5.92,6.61,2.834199,38.12,0.5278929,3.83,9
4693,2290,6.66,5.92,6.61,2.760199,36.86,0.4288022,3.73,10
4694,2290,7.23,5.93,7.27,29.666,35.42,0.5351384,22.82,11
4695,2290,7.23,6.07,7.27,19.14,37.22,0.5812716,16.5,12
4696,2290,7.23,5.9,7.36,26.9724,35.24,0.4849926,20.28,13
4697,2290,7.23,5.93,7.36,28.288,34.88,0.5857804,21.76,14
4698,2290,7.23,6.05,7.36,22.5262,36.68,0.5334564,19.09,15
4699,2290,6.78,6.04,6.73,2.701001,36.68,0.5653188,3.65,16
4700,2290,6.78,5.97,6.73,1.854901,37.58,0.5623645,2.29,17
4701,2290,7.3,6.04,7.17,26.46,37.22,0.5282234,21.0,18
4702,2290,7.3,5.99,7.17,26.51441,36.14,0.4762008,20.24,19
4703,2290,7.3,6.04,7.23,18.2826,36.5,0.4792016,14.51,20
4704,2290,7.3,5.98,7.23,25.3044,38.66,0.5497315,19.17,21
4705,2290,7.3,6.07,7.23,14.637,37.76,0.5126634,11.9,22
4706,2290,6.72,5.98,6.84,2.589999,39.56,0.6079127,3.5,23
4707,2290,6.72,6.04,6.84,1.394,41.72,0.6485818,2.05,24
4708,2290,7.2,6.03,7.25,16.96499,39.92,0.4431489,14.5,25
4709,2290,7.2,5.89,7.25,21.5233,41.0,0.5249484,16.43,26
4710,2290,7.2,5.91,7.12,12.4227,40.64,0.4053303,9.63,27
4711,2290,7.2,5.99,7.12,24.1032,37.31,0.4654252,19.92,28
4712,2290,7.2,6.04,7.12,20.0216,38.48,0.5995107,17.26,29
4713,2290,6.74,6.0,6.72,2.486399,36.14,0.4714293,3.36,30
4714,2290,6.74,6.06,6.72,3.801199,33.62,0.5869231,5.59,1
4715,2290,7.38,6.06,7.24,31.7856,33.98,0.5216153,24.08,2
4716,2290,7.38,6.0,7.24,23.8878,33.98,0.3839979,17.31,3
4717,2290,7.38,5.97,7.28,29.53951,33.62,0.4397643,20.95,4
4718,2290,7.38,5.93,7.28,24.30201,33.62,0.3949556,16.76,5
4719,2290,7.38,6.02,7.28,32.1368,34.16,0.5892389,23.63,6
4720,2290,6.78,6.04,6.7,2.456801,37.04,0.5632718,3.32,7
4721,2290,6.78,5.99,6.7,3.175802,36.32,0.4635729,4.02,8
4722,2290,7.21,5.99,7.19,21.75261,37.22,0.5243107,17.83,9
4723,2290,7.21,5.98,7.19,24.9075,34.34,0.5729493,20.25,10
4724,2290,7.21,6.05,7.31,27.2948,33.8,0.5428036,23.53,11
4725,2290,7.21,6.06,7.31,30.728,33.8,0.5640213,26.72,12
4726,2290,7.21,6.12,7.31,23.9364,33.62,0.4843476,21.96,13
4727,2290,6.7,5.95,6.81,3.8775,34.52,0.5123437,5.17,14
4728,2290,6.7,5.89,6.81,2.2761,38.12,0.4507097,2.81,15
4729,2290,7.27,5.99,7.23,28.0576,37.4,0.6489695,21.92,16
4730,2290,7.27,5.99,7.23,22.528,40.1,0.514312,17.6,17
4731,2290,7.27,6.11,7.18,18.9196,41.18,0.5178232,16.31,18
4732,2290,7.27,5.79,7.18,26.1664,40.1,0.5611463,17.68,19
4733,2290,7.27,5.96,7.18,12.7201,40.1,0.3708945,9.71,20
4734,2290,6.74,6.0,6.7,2.382799,37.22,0.4452282,3.22,21
4735,2290,6.74,6.03,6.7,2.804498,36.5,0.4630676,3.95,22
4736,2290,7.26,5.99,7.18,26.84781,36.14,0.533709,21.14,23
4737,2290,7.26,5.94,7.18,25.8456,35.6,0.4762847,19.58,24
4738,2290,7.26,6.01,7.2,29.4625,35.6,0.5639599,23.57,25
4739,2290,7.26,6.04,7.2,29.62161,33.98,0.5436527,24.28,26
4740,2290,7.26,5.97,7.2,22.44601,34.88,0.4320728,17.4,27
4741,2290,6.8,6.05,6.69,3.375,33.26,0.5119725,4.5,28
4742,2290,6.8,6.13,6.69,3.4706,31.64,0.4420586,5.18,29
4743,2290,7.39,6.03,7.4,35.68639,31.28,0.5053858,26.24,30
4744,2290,7.26,6.13,7.18,32.8604,31.82,0.5410672,29.08,31
4745,2306,7.13,5.95,7.19,18.29,41.36,0.4848989,15.5,1
4746,2306,7.13,5.93,7.16,33.90001,35.06,0.6436061,28.25,2
4747,2306,7.13,5.98,7.16,29.7045,32.72,0.4920366,25.83,3
4748,2306,7.13,6.05,7.16,20.6496,35.96,0.4751519,19.12,4
4749,2306,6.72,5.99,6.8,2.2046,40.46,0.5513842,3.02,5
4750,2306,6.72,5.94,6.8,2.199599,36.5,0.4378013,2.82,6
4751,2306,7.07,5.96,7.2,11.1555,41.36,0.4522439,10.05,7
4752,2306,7.07,5.88,7.2,22.5743,41.0,0.5836026,18.97,8
4753,2306,7.07,5.98,7.17,27.0756,36.86,0.6129799,24.84,9
4754,2306,7.07,5.97,7.17,27.40101,35.78,0.574577,24.91,10
4755,2306,7.07,5.93,7.17,24.25921,38.48,0.6183947,21.28,11
4756,2306,6.76,6.03,6.83,1.8761,38.84,0.4469987,2.57,12
4757,2306,6.76,5.94,6.83,2.164801,41.36,0.6457081,2.64,13
4758,2306,7.29,6.0,7.32,28.7541,34.7,0.492056,22.29,14
4759,2306,7.29,5.96,7.32,19.2584,37.76,0.4163539,14.48,15
4760,2306,7.29,5.99,7.2,13.689,41.9,0.4732099,10.53,16
4761,2306,7.29,6.01,7.2,20.0064,38.84,0.4327258,15.63,17
4762,2306,7.29,5.98,7.2,27.0515,33.62,0.420782,20.65,18
4763,2306,6.72,5.97,6.71,4.035,33.08,0.5200142,5.38,19
4764,2306,6.72,5.99,6.71,3.0733,32.18,0.6319194,4.21,20
4765,2306,7.31,6.01,7.46,30.51099,31.64,0.4812292,23.47,21
4766,2306,7.31,5.95,7.46,39.11361,31.82,0.6251243,28.76,22
4767,2306,7.31,6.05,7.33,36.21239,30.74,0.5173401,28.74,23
4768,2306,7.31,5.97,7.33,37.3994,30.38,0.5466201,27.91,24
4769,2306,7.31,6.02,7.33,28.0059,30.38,0.4333251,21.71,25
4770,2306,6.72,5.97,6.77,4.2525,31.28,0.4481033,5.67,26
4771,2306,6.72,6.06,6.77,2.950199,32.0,0.4387698,4.47,27
4772,2306,7.31,6.0,7.31,31.047,32.36,0.4858092,23.7,28
4773,2306,7.31,6.03,7.31,26.8928,32.36,0.4436226,21.01,29
4774,2306,7.31,5.98,7.22,38.2508,32.18,0.6357297,28.76,30
4775,2306,7.31,5.95,7.22,30.7088,32.18,0.4355014,22.58,31
4776,2306,7.31,5.96,7.22,38.8395,31.82,0.6573867,28.77,1
4777,2306,6.74,6.0,6.81,3.189399,31.82,0.4130344,4.31,2
4778,2306,6.74,6.08,6.81,4.540799,32.0,0.5281912,6.88,3
4779,2306,7.36,6.04,7.31,31.6272,32.0,0.4942428,23.96,4
4780,2306,7.36,6.04,7.31,20.1168,32.9,0.3608342,15.24,5
4781,2306,7.36,6.04,7.28,27.258,36.14,0.5074967,20.65,6
4782,2306,7.36,6.05,7.28,18.5627,38.84,0.4250568,14.17,7
4783,2306,7.36,5.91,7.28,18.473,40.28,0.5754102,12.74,8
4784,2306,6.77,6.04,6.81,1.1899,41.36,0.449661,1.63,9
4785,2306,6.77,6.06,6.81,1.704,39.56,0.5343919,2.4,10
4786,2306,7.17,6.05,7.24,12.3872,37.94,0.3551604,11.06,11
4787,2306,7.17,6.02,7.24,28.658,36.14,0.6556463,24.92,12
4788,2306,7.17,6.06,7.07,15.6066,41.9,0.5061646,14.06,13
4789,2306,7.17,5.95,7.07,20.191,41.54,0.4892709,16.55,14
4790,2306,7.17,6.0,7.07,26.8164,36.14,0.5093548,22.92,15
4791,2306,6.77,6.03,6.75,2.353199,37.22,0.4190847,3.18,16
4792,2306,6.77,6.0,6.75,1.8403,42.44,0.5472383,2.39,17
4793,2306,7.28,6.08,7.15,20.24401,38.84,0.5193053,16.87,18
4794,2306,7.28,6.01,7.15,21.971,39.74,0.5517485,17.3,19
4795,2306,7.28,5.94,7.15,17.9828,42.44,0.4972596,13.42,20
4796,2306,7.28,6.01,7.15,14.097,43.7,0.4131014,11.1,21
4797,2306,7.28,5.98,7.15,9.867002,40.64,0.282988,7.59,22
4798,2306,6.74,6.0,6.75,2.279199,36.5,0.4390121,3.08,23
4799,2306,6.74,6.12,6.75,2.2816,37.22,0.4702794,3.68,24
4800,2306,7.07,5.88,7.11,18.5283,38.12,0.4948418,15.57,25
4801,2306,7.07,5.91,7.11,25.34601,39.2,0.5589215,21.85,26
4802,2306,7.07,5.98,7.15,20.3939,39.38,0.6264824,18.71,27
4803,2306,7.07,6.02,7.15,21.3885,39.38,0.5644067,20.37,28
4804,2306,7.07,6.13,7.15,15.7638,40.1,0.5649824,16.77,1
4805,2306,6.71,5.98,6.72,2.4309,39.02,0.625725,3.33,2
4806,2306,6.71,6.0,6.72,1.4981,43.52,0.5127742,2.11,3
4807,2306,7.12,6.01,7.22,11.211,44.78,0.4469529,10.1,4
4808,2306,7.12,5.97,7.22,17.296,42.62,0.4980439,15.04,5
4809,2306,7.12,5.97,7.16,15.5595,40.82,0.4556447,13.53,6
4810,2306,7.12,5.96,7.16,14.1752,44.6,0.5355453,12.22,7
4811,2306,7.12,5.94,7.16,20.237,42.44,0.5434358,17.15,8
4812,2306,6.76,6.03,6.75,1.6936,40.82,0.5077299,2.32,9
4813,2306,6.76,5.99,6.75,2.286901,40.46,0.5549428,2.97,10
4814,2306,7.19,6.02,7.18,17.4096,39.56,0.4302204,14.88,11
4815,2306,7.19,5.93,7.18,24.129,38.84,0.5552415,19.15,12
4816,2306,7.19,5.97,7.09,18.8734,41.18,0.6303855,15.47,13
4817,2306,7.19,6.03,7.09,18.5832,41.72,0.4771195,16.02,14
4818,2306,7.19,5.95,7.09,14.0244,42.8,0.4230667,11.31,15
4819,2306,6.78,6.05,6.69,1.4965,42.62,0.5349869,2.05,16
4820,2306,6.78,6.09,6.69,0.9108001,44.6,0.4104752,1.32,17
4821,2306,7.23,6.08,7.14,15.065,41.72,0.5360858,13.1,18
4822,2306,7.23,5.94,7.14,20.2272,41.9,0.48135,15.68,19
4823,2306,7.23,6.06,7.13,18.135,41.9,0.4944209,15.5,20
4824,2306,7.23,5.95,7.13,11.6352,47.48,0.6078241,9.09,21
4825,2306,7.23,6.0,7.13,6.1869,47.66,0.2930117,5.03,22
4826,2306,6.77,6.05,6.68,1.1592,46.4,0.5288413,1.61,23
4827,2306,6.77,6.14,6.68,0.8190001,44.78,0.3902467,1.3,24
4828,2306,7.16,6.06,7.15,9.668999,44.42,0.4015561,8.79,25
4829,2306,7.16,6.05,7.15,13.8306,43.34,0.4394599,12.46,26
4830,2306,7.16,6.04,7.1,12.5552,46.22,0.4893821,11.21,27
4831,2306,7.16,6.07,7.1,10.2896,48.02,0.5496995,9.44,28
4832,2306,7.16,6.0,7.1,11.716,46.76,0.4596089,10.1,29
4833,2306,6.7,5.98,6.76,0.6695998,48.56,0.424556,0.93,30
4834,2306,6.7,5.95,6.76,0.9075,47.66,0.4918177,1.21,31
4835,2306,7.13,6.01,7.18,11.7488,44.6,0.4245161,10.49,1
4836,2306,7.13,5.99,7.18,14.535,46.4,0.6188398,12.75,2
4837,2306,7.13,6.02,7.05,11.544,47.84,0.4848294,10.4,3
4838,2306,7.13,6.08,7.05,11.0985,48.56,0.6171548,10.57,4
4839,2306,7.13,6.07,7.05,8.331599,49.82,0.5026438,7.86,5
